Episode,Reward,Steps,Exploration Rate
25994,603.0,4439436,0.3296053863867359
25995,1344.0,4439593,0.32959244962758694
25996,1058.0,4439764,0.3295783598497734
25997,1705.0,4439936,0.3295641882832173
25998,248.0,4439963,0.3295619637321759
25999,613.0,4440025,0.3295568555606873
26000,612.0,4440094,0.32955117075324913
26001,737.0,4440171,0.3295448269534776
26002,3044.0,4440531,0.3295151692499564
26003,3047.0,4440906,0.32948427864699203
26004,764.0,4441024,0.3294745590029211
26005,606.0,4441115,0.32946706354102695
26006,1428.0,4441328,0.329449519884802
26007,1333.0,4441543,0.3294318124467839
26008,1430.0,4441737,0.32941583538932756
26009,1348.0,4441907,0.32940183551207114
26010,1046.0,4442033,0.32939145951637694
26011,249.0,4442062,0.3293890714366534
26012,1344.0,4442223,0.32937581379168096
26013,1304.0,4442494,0.32935349933341496
26014,244.0,4442523,0.3293511115289018
26015,1323.0,4442756,0.329331927382998
26016,2353.0,4443073,0.32930582885865445
26017,1581.0,4443249,0.32929133971913477
26018,604.0,4443329,0.32928475395737405
26019,2352.0,4443658,0.3292576713967575
26020,1054.0,4443759,0.3292493577444746
26021,1430.0,4443942,0.3292342949290373
26022,600.0,4444032,0.32922688723981125
26023,1663.0,4444362,0.32919972713858503
26024,606.0,4444429,0.32919421308864577
26025,1329.0,4444657,0.3291754495509176
26026,228.0,4444693,0.3291724869848325
26027,1342.0,4444870,0.32915792142272615
26028,632.0,4444980,0.32914886970321605
26029,233.0,4445014,0.3291460719493639
26030,1035.0,4445212,0.32912977962000206
26031,798.0,4445338,0.3291194121939344
26032,250.0,4445366,0.3291171083658242
26033,1066.0,4445523,0.32910419077121367
26034,1346.0,4445677,0.32909152050218765
26035,1689.0,4445905,0.3290727628177708
26036,631.0,4445975,0.32906700409408957
26037,722.0,4446076,0.32905869525609616
26038,1032.0,4446277,0.32904216047003026
26039,785.0,4446568,0.32901822352057775
26040,1337.0,4446753,0.32900300677772565
26041,614.0,4446812,0.32899815401855753
26042,1038.0,4446986,0.3289838429083357
26043,1899.0,4447314,0.32895686733585494
26044,3026.0,4447790,0.3289177237928309
26045,1324.0,4447935,0.328905800739958
26046,2341.0,4448298,0.3288759538891271
26047,610.0,4448380,0.3288692120003333
26048,652.0,4448458,0.32886279911242267
26049,591.0,4448563,0.3288541665761682
26050,1033.0,4448755,0.32883838195303094
26051,1418.0,4449015,0.32881700815018544
26052,621.0,4449112,0.32880903443342163
26053,1043.0,4449233,0.32879908810932423
26054,641.0,4449366,0.32878815572002845
26055,610.0,4449430,0.32878289515096326
26056,1137.0,4449681,0.3287622646689991
26057,815.0,4449824,0.32875051162665325
26058,250.0,4449855,0.3287479638197421
26059,1922.0,4450061,0.3287310337334403
26060,250.0,4450092,0.32872848607748223
26061,629.0,4450162,0.3287227333785922
26062,635.0,4450326,0.32870925602112483
26063,653.0,4450399,0.32870325713119175
26064,653.0,4450472,0.32869725835073743
26065,1927.0,4450664,0.3286814812590155
26066,1352.0,4450791,0.3286710457863436
26067,246.0,4450821,0.3286685807624357
26068,242.0,4450854,0.32866586925749
26069,1425.0,4451009,0.32865313370021565
26070,651.0,4451094,0.32864614989445373
26071,2352.0,4451416,0.3286196949409007
26072,2356.0,4451716,0.3285950493849161
26073,613.0,4451777,0.32859003834799533
26074,1695.0,4451939,0.3285767307192581
26075,637.0,4452019,0.32857015924953625
26076,614.0,4452079,0.32856523073349475
26077,1579.0,4452274,0.3285492135669137
26078,2363.0,4452526,0.32852851561586105
26079,653.0,4452598,0.3285226021550613
26080,1920.0,4452829,0.32850363052022397
26081,1920.0,4453071,0.32848375664928114
26082,1338.0,4453268,0.328467579220614
26083,3051.0,4453622,0.32843851112249783
26084,607.0,4453688,0.3284330919310946
26085,1428.0,4453840,0.32842061170916503
26086,1833.0,4454088,0.32840025025990227
26087,607.0,4454159,0.3283944212064637
26088,641.0,4454294,0.3283833380803899
26089,1153.0,4454419,0.3283730762601325
26090,620.0,4454483,0.32836782233228634
26091,1151.0,4454651,0.32835403117163897
26092,733.0,4454787,0.3283428673229686
26093,1927.0,4455006,0.3283248910408385
26094,613.0,4455078,0.3283189812452485
26095,605.0,4455151,0.328312989477766
26096,1424.0,4455358,0.3282959997180482
26097,1338.0,4455525,0.32828229364446093
26098,1340.0,4455662,0.3282710501670423
26099,652.0,4455737,0.32826489514178503
26100,2344.0,4456094,0.328235598803596
26101,1702.0,4456252,0.32822263375188226
26102,1333.0,4456468,0.3282049102059817
26103,1924.0,4456688,0.32818685943006226
26104,247.0,4456717,0.3281844800836589
26105,1440.0,4456877,0.32817135296535743
26106,622.0,4456971,0.3281636410282133
26107,617.0,4457046,0.32815748801685873
26108,2324.0,4457517,0.3281188497426826
26109,1703.0,4457706,0.3281033464913594
26110,1042.0,4457865,0.32809030464091293
26111,607.0,4457934,0.328084645131263
26112,650.0,4458022,0.32807742734756273
26113,653.0,4458096,0.3280713579705392
26114,1698.0,4458307,0.3280540526606723
26115,3027.0,4458778,0.32801542656529414
26116,1849.0,4459042,0.32799377825883363
26117,1439.0,4459178,0.32798262665855565
26118,609.0,4459239,0.3279776249610113
26119,1562.0,4459523,0.32795433937337326
26120,1039.0,4459665,0.32794269719951846
26121,1036.0,4459851,0.3279274482167318
26122,1153.0,4460026,0.32791310170290944
26123,250.0,4460055,0.3279107243412425
26124,1696.0,4460234,0.32789605066281796
26125,248.0,4460261,0.3278938373716689
26126,602.0,4460354,0.3278862139276189
26127,620.0,4460446,0.3278786726304801
26128,611.0,4460509,0.32787350858140685
26129,237.0,4460540,0.3278709675712438
26130,611.0,4460598,0.3278662134760864
26131,251.0,4460625,0.32786400038633773
26132,733.0,4460735,0.32785498424917137
26133,728.0,4460845,0.3278459683599454
26134,608.0,4460952,0.3278371985964904
26135,816.0,4461088,0.32782605231983103
26136,241.0,4461119,0.3278235116774526
26137,1034.0,4461314,0.3278075306687988
26138,1341.0,4461508,0.32779163238710834
26139,1684.0,4461752,0.32777163770487466
26140,243.0,4461781,0.3277692613688181
26141,1697.0,4461980,0.32775295525164255
26142,1317.0,4462145,0.32773943571938885
26143,1307.0,4462435,0.32771567546864466
26144,1684.0,4462639,0.32769896239329144
26145,636.0,4462711,0.3276930638643173
26146,651.0,4462795,0.32768618238137076
26147,630.0,4462888,0.32767856376524385
26148,622.0,4462955,0.32767307519458094
26149,1582.0,4463130,0.3276587398093361
26150,650.0,4463216,0.3276516952212781
26151,1587.0,4463372,0.32763891705274134
26152,1570.0,4463568,0.32762286313712097
26153,1671.0,4463836,0.3276009131378771
26154,1689.0,4464069,0.32758183093807314
26155,1350.0,4464207,0.3275705295584415
26156,612.0,4464276,0.3275648790148356
26157,243.0,4464304,0.3275625860684209
26158,1338.0,4464461,0.32754972948762073
26159,769.0,4464601,0.32753826544627596
26160,2365.0,4464867,0.3275164848731103
26161,1323.0,4465060,0.3275006825819712
26162,1154.0,4465174,0.3274913489443545
26163,248.0,4465202,0.3274890565126485
26164,1940.0,4465425,0.3274707995043821
26165,608.0,4465493,0.32746523254741317
26166,653.0,4465566,0.32745925636070417
26167,812.0,4465723,0.32744640383551604
26168,653.0,4465798,0.3274402642722346
26169,1329.0,4465967,0.3274264302115846
26170,242.0,4466000,0.32742372895433997
26171,652.0,4466078,0.32741734425307745
26172,617.0,4466168,0.3274099774447868
26173,607.0,4466246,0.3274035930116761
26174,1047.0,4466369,0.3273935255047199
26175,1437.0,4466523,0.32738092109504724
26176,3041.0,4466926,0.3273479391246142
26177,609.0,4467003,0.3273416377366486
26178,1404.0,4467312,0.32731635156866
26179,607.0,4467372,0.32731144185959504
26180,627.0,4467450,0.3273050593479097
26181,1038.0,4467628,0.327290494595014
26182,1584.0,4467800,0.3272764214045611
26183,3045.0,4468183,0.32724508618348797
26184,1425.0,4468396,0.32722766084442184
26185,1420.0,4468576,0.3272129359291543
26186,1906.0,4468857,0.3271899500249182
26187,247.0,4468887,0.3271874961091881
26188,1019.0,4469207,0.3271613221531961
26189,781.0,4469348,0.32714978991840377
26190,1582.0,4469516,0.32713604991405026
26191,617.0,4469595,0.3271295890400573
26192,1041.0,4469741,0.32711764902646967
26193,1046.0,4469860,0.3271079174199517
26194,1336.0,4470064,0.3270912353394723
26195,1060.0,4470166,0.327082894618272
26196,1056.0,4470288,0.3270729187408707
26197,235.0,4470319,0.32707038393525567
26198,1315.0,4470499,0.32705566609729075
26199,737.0,4470573,0.32704961562267787
26200,597.0,4470648,0.3270434834991064
26201,251.0,4470678,0.3270410306818713
26202,616.0,4470740,0.327035961584547
26203,612.0,4470807,0.3270304837773817
26204,1346.0,4470961,0.3270178933445482
26205,241.0,4470997,0.32701495019638405
26206,616.0,4471096,0.3270068566755116
26207,1407.0,4471294,0.32699067023469824
26208,1691.0,4471507,0.32697325844292247
26209,1045.0,4471635,0.32696279546475143
26210,2640.0,4471930,0.3269386828447322
26211,652.0,4472009,0.3269322258687009
26212,1045.0,4472149,0.32692078343960723
26213,1694.0,4472378,0.32690206775815484
26214,235.0,4472414,0.3268991256524163
26215,1354.0,4472574,0.3268860499472698
26216,813.0,4472729,0.32687338335666594
26217,736.0,4472803,0.32686733625425307
26218,752.0,4472924,0.3268574486656446
26219,1331.0,4473120,0.3268414330410412
26220,250.0,4473150,0.32683898173917936
26221,1340.0,4473323,0.32682484625713193
26222,734.0,4473487,0.3268114467114512
26223,614.0,4473546,0.3268066262775599
26224,3046.0,4473925,0.3267756628127626
26225,1324.0,4474151,0.3267572005070684
26226,619.0,4474219,0.3267516456811808
26227,1034.0,4474420,0.32673522682145795
26228,1057.0,4474536,0.3267257516360853
26229,812.0,4474692,0.3267130095786488
26230,1039.0,4474864,0.3266989612195206
26231,1320.0,4475020,0.32668622020689
26232,3032.0,4475438,0.32665208327629225
26233,1068.0,4475556,0.32664244718076274
26234,621.0,4475623,0.32663697596490937
26235,245.0,4475652,0.3266346078551217
26236,1341.0,4475829,0.3266201545916963
26237,810.0,4475997,0.32660643683156176
26238,1562.0,4476296,0.32658202390979774
26239,238.0,4476329,0.32657932961887726
26240,1930.0,4476535,0.3265625112143749
26241,598.0,4476629,0.3265548370845723
26242,610.0,4476695,0.32654944897353827
26243,1345.0,4476833,0.32653818321047445
26244,652.0,4476910,0.3265318974101621
26245,611.0,4476972,0.3265268362043433
26246,1345.0,4477118,0.3265149181908355
26247,1331.0,4477351,0.3264958992484031
26248,625.0,4477417,0.32649051210983543
26249,1324.0,4477613,0.3264745144646857
26250,1335.0,4477824,0.32645729338610247
26251,653.0,4477895,0.32645149881984675
26252,1047.0,4478014,0.32644178703100507
26253,610.0,4478072,0.3264370536588178
26254,1048.0,4478196,0.32642693426573954
26255,610.0,4478255,0.3264221195033655
26256,609.0,4478314,0.32641730481200876
26257,1324.0,4478573,0.32639616997312454
26258,653.0,4478647,0.3263901316990786
26259,1046.0,4478779,0.32637936100110215
26260,601.0,4478868,0.3263720991401996
26261,244.0,4478898,0.3263696513583289
26262,608.0,4478973,0.32636353198396945
26263,730.0,4479085,0.32635439393186366
26264,1344.0,4479248,0.32634109525960914
26265,1040.0,4479403,0.326328449785593
26266,606.0,4479489,0.32632143379846673
26267,1046.0,4479625,0.3263103390569406
26268,641.0,4479760,0.32629932626746116
26269,1679.0,4480023,0.32627787278936526
26270,640.0,4480161,0.32626661639551924
26271,729.0,4480266,0.32625805200817526
26272,235.0,4480297,0.32625552351775366
26273,2349.0,4480625,0.3262287716583188
26274,1050.0,4480741,0.32621931115993474
26275,235.0,4480776,0.32621645675309296
26276,653.0,4480846,0.32621074801433697
26277,614.0,4480938,0.32620324525247585
26278,719.0,4481152,0.3261857938435004
26279,1016.0,4481439,0.32616239084945564
26280,1908.0,4481663,0.3261441262646957
26281,1927.0,4481854,0.32612855325252627
26282,815.0,4481995,0.32611705742220065
26283,1426.0,4482193,0.3261009150253659
26284,805.0,4482320,0.32609056148438154
26285,653.0,4482391,0.32608477342755987
26286,1678.0,4482656,0.32606317102420435
26287,609.0,4482715,0.3260583616272993
26288,250.0,4482743,0.3260560792264707
26289,605.0,4482811,0.32605053631954506
26290,249.0,4482839,0.3260482539734934
26291,247.0,4482868,0.3260458901319252
26292,607.0,4482948,0.32603936927851523
26293,617.0,4483024,0.32603317458857345
26294,1050.0,4483130,0.3260245348228431
26295,1927.0,4483356,0.3260061149546868
26296,1147.0,4483507,0.3259938084545937
26297,1050.0,4483617,0.32598484374700487
26298,814.0,4483764,0.3259728640226269
26299,1041.0,4483919,0.3259602328172973
26300,1044.0,4484057,0.3259489873818433
26301,1852.0,4484312,0.32592820879362194
26302,247.0,4484339,0.3259260087853623
26303,601.0,4484404,0.32592071253008903
26304,812.0,4484560,0.32590800186856916
26305,248.0,4484587,0.3259058019967059
26306,654.0,4484656,0.3259001801694063
26307,1428.0,4484792,0.3258890997502621
26308,1322.0,4484972,0.3258744350688961
26309,1046.0,4485099,0.325864088718537
26310,816.0,4485235,0.3258530095264814
26311,1029.0,4485442,0.3258361470674482
26312,1042.0,4485589,0.3258241728075734
26313,1441.0,4485773,0.3258091852384656
26314,1697.0,4485962,0.32579379111622575
26315,620.0,4486028,0.32578841556234805
26316,654.0,4486098,0.3257827143142484
26317,1046.0,4486229,0.3257720451037287
26318,654.0,4486299,0.32576634414210953
26319,1043.0,4486443,0.32575461676334705
26320,2343.0,4486808,0.32572489300701446
26321,815.0,4486953,0.32571308569217433
26322,251.0,4486983,0.3257106428528866
26323,3045.0,4487364,0.325679620387741
26324,1911.0,4487633,0.32565771916696584
26325,2353.0,4487962,0.3256309349177298
26326,610.0,4488023,0.32562596908321556
26327,639.0,4488167,0.32561424675786477
26328,243.0,4488200,0.32561156045107387
26329,1049.0,4488357,0.3255987804465359
26330,611.0,4488432,0.32559267552587234
26331,604.0,4488514,0.3255860009436035
26332,1031.0,4488729,0.3255685011641736
26333,613.0,4488792,0.325563373500019
26334,249.0,4488819,0.3255611759543896
26335,1335.0,4488966,0.3255492117995188
26336,250.0,4488993,0.3255470143494806
26337,1048.0,4489120,0.3255366783945656
26338,606.0,4489183,0.3255315512316157
26339,1151.0,4489353,0.3255177164329486
26340,609.0,4489414,0.32551275232500293
26341,1299.0,4489710,0.32548866526954884
26342,1334.0,4489916,0.32547190303282114
26343,1040.0,4490072,0.3254592098745327
26344,651.0,4490154,0.32545253802828206
26345,1315.0,4490343,0.3254371607572268
26346,1304.0,4490607,0.3254156826107158
26347,252.0,4490634,0.32541348606199666
26348,1915.0,4490863,0.3253948566708597
26349,1579.0,4491041,0.32538037692010274
26350,1686.0,4491283,0.3253606920003106
26351,1045.0,4491419,0.3253496299234547
26352,612.0,4491496,0.32534336700257577
26353,1049.0,4491618,0.32533344417996424
26354,640.0,4491754,0.32532238302951866
26355,615.0,4491818,0.32531717791237985
26356,1584.0,4491980,0.3253040028318228
26357,3052.0,4492329,0.32527562129218685
26358,739.0,4492444,0.32526626975133344
26359,246.0,4492477,0.32526358631534136
26360,768.0,4492598,0.3252537472394409
26361,1348.0,4492742,0.325242038313837
26362,652.0,4492818,0.3252358587730416
26363,1886.0,4493222,0.32520301160600507
26364,783.0,4493371,0.32519089801792395
26365,1315.0,4493590,0.3251730943014106
26366,1863.0,4493870,0.3251503329786168
26367,1566.0,4494080,0.32513326303208906
26368,1411.0,4494314,0.32511424329015454
26369,1341.0,4494496,0.3250994509267625
26370,741.0,4494611,0.3250901044507348
26371,1327.0,4494771,0.32507710110499793
26372,1031.0,4494959,0.3250618228383734
26373,239.0,4494990,0.3250593036186929
26374,650.0,4495075,0.3250523961810187
26375,1047.0,4495205,0.32504183214848714
26376,718.0,4495377,0.32502785564845266
26377,631.0,4495456,0.32502143641089043
26378,733.0,4495563,0.325012742202664
26379,736.0,4495634,0.32500697327696737
26380,1911.0,4495908,0.3249847110590017
26381,235.0,4495940,0.3249821111913873
26382,2347.0,4496292,0.324953514020318
26383,616.0,4496368,0.32494733996143277
26384,612.0,4496445,0.3249410847845619
26385,624.0,4496533,0.32493393615843713
26386,1308.0,4496783,0.32491362841950944
26387,607.0,4496858,0.32490753634532754
26388,653.0,4496931,0.32490160683615416
26389,1854.0,4497155,0.324883412853331
26390,607.0,4497240,0.324876509153296
26391,1327.0,4497406,0.3248630270562345
26392,1698.0,4497582,0.32484873339571807
26393,1435.0,4497721,0.3248374450969552
26394,1692.0,4497949,0.32481892988795613
26395,1338.0,4498103,0.324806424598319
26396,2342.0,4498469,0.32477670616638843
26397,817.0,4498602,0.3247659075190857
26398,1578.0,4498811,0.3247489389416022
26399,1020.0,4499068,0.324728074489942
26400,812.0,4499226,0.3247152479827197
26401,1317.0,4499396,0.3247014478762078
26402,1348.0,4499543,0.3246895153157673
26403,1348.0,4499687,0.3246778267021496
26404,1315.0,4499853,0.32466435285023976
26405,736.0,4499975,0.3246544507372466
26406,1686.0,4500157,0.32463967929394233
26407,633.0,4500229,0.3246338358315752
26408,1689.0,4500417,0.324618578397934
26409,2360.0,4500697,0.3245958558898998
26410,651.0,4500778,0.32458928288954736
26411,1049.0,4500906,0.32457889619738306
26412,1039.0,4501068,0.32456575101663376
26413,607.0,4501136,0.3245602334450755
26414,599.0,4501239,0.3245518761256194
26415,1836.0,4501598,0.32452274889819616
26416,1334.0,4501732,0.3245118775668435
26417,640.0,4501810,0.32450554964613654
26418,1582.0,4501988,0.32449110946866655
26419,653.0,4502062,0.3244851064379184
26420,627.0,4502134,0.3244792657578375
26421,1041.0,4502299,0.3244658812625071
26422,650.0,4502389,0.3244585808613949
26423,1325.0,4502561,0.32444462944062963
26424,1040.0,4502712,0.3244323818855095
26425,237.0,4502750,0.32442929979213586
26426,798.0,4502977,0.3244108889494814
26427,1321.0,4503162,0.32439588529095237
26428,1047.0,4503291,0.3243854236910369
26429,613.0,4503351,0.32438055794556575
26430,814.0,4503500,0.3243684749933166
26431,1343.0,4503662,0.32435533833445473
26432,1041.0,4503818,0.3243426887213458
26433,654.0,4503888,0.32433701277324756
26434,247.0,4503915,0.32433482350552606
26435,653.0,4503986,0.32432906661278116
26436,620.0,4504076,0.3243217692899644
26437,1426.0,4504267,0.32430628329327416
26438,1035.0,4504451,0.32429136554548676
26439,1691.0,4504623,0.3242774213148263
26440,1042.0,4504768,0.32426566646989047
26441,1048.0,4504896,0.32425529013328713
26442,1328.0,4505060,0.3242419959372609
26443,610.0,4505120,0.32423713234319024
26444,1052.0,4505262,0.32422562212785927
26445,1311.0,4505499,0.3242064123264404
26446,1422.0,4505666,0.3241928769895841
26447,248.0,4505696,0.32419044555182047
26448,1435.0,4505835,0.3241791801281646
26449,244.0,4505864,0.3241768298373346
26450,651.0,4505948,0.3241700221945368
26451,817.0,4506079,0.32415940579882574
26452,1430.0,4506222,0.3241478173057638
26453,623.0,4506308,0.3241408482017377
26454,811.0,4506471,0.3241276397296451
26455,1675.0,4506743,0.32410559979675163
26456,640.0,4506879,0.32409458039231065
26457,1699.0,4507085,0.3240778899491144
26458,1424.0,4507251,0.32406444099406617
26459,1576.0,4507483,0.3240456457992023
26460,608.0,4507573,0.32403835485328286
26461,1149.0,4507700,0.3240280667975524
26462,1691.0,4507948,0.3240079776776661
26463,2349.0,4508302,0.3239793042368719
26464,1331.0,4508522,0.32396148586291895
26465,227.0,4508559,0.3239584892326592
26466,1675.0,4508818,0.32393751359694994
26467,614.0,4508901,0.3239307919624389
26468,1317.0,4509126,0.3239125713655701
26469,629.0,4509211,0.32390568829570016
26470,243.0,4509241,0.32390325901184375
26471,607.0,4509318,0.3238970239333403
26472,622.0,4509414,0.32388925049707495
26473,1295.0,4509738,0.3238630165269921
26474,1324.0,4509906,0.323849414564239
26475,248.0,4509934,0.32384714762598765
26476,766.0,4510058,0.3238371085187619
26477,249.0,4510085,0.32383492262538327
26478,1915.0,4510357,0.32381290259657874
26479,1431.0,4510557,0.32379671235418234
26480,816.0,4510693,0.32378570345173713
26481,1326.0,4510872,0.3237712143638903
26482,1318.0,4511162,0.32374774179880217
26483,244.0,4511193,0.32374523276321193
26484,1688.0,4511386,0.32372961243062004
26485,1334.0,4511574,0.3237143974944856
26486,1425.0,4511783,0.32369748385697256
26487,622.0,4511848,0.3236922238149396
26488,1696.0,4512041,0.3236766060399679
26489,807.0,4512225,0.3236617172566716
26490,1050.0,4512340,0.3236524121148981
26491,250.0,4512367,0.32365022746821615
26492,1045.0,4512511,0.3236385762682922
26493,1424.0,4512687,0.323624336482432
26494,1432.0,4512840,0.3236119580867508
26495,1048.0,4512962,0.32360208807131247
26496,608.0,4513030,0.32359658688188714
26497,1347.0,4513185,0.3235840477555231
26498,1316.0,4513490,0.3235593754094393
26499,1582.0,4513665,0.3235452199946457
26500,816.0,4513802,0.32353413875924136
26501,652.0,4513881,0.32352774902230014
26502,1070.0,4514015,0.32351691102288915
26503,252.0,4514049,0.3235141611404885
26504,719.0,4514136,0.32350712478312377
26505,1165.0,4514241,0.3234986328314929
26506,1039.0,4514413,0.32348472268761064
26507,1039.0,4514585,0.3234708131418519
26508,247.0,4514614,0.32346846798666434
26509,1161.0,4514736,0.323458602347608
26510,613.0,4514798,0.32345358877749947
26511,251.0,4514827,0.3234512437471881
26512,614.0,4514917,0.3234439661751661
26513,650.0,4515002,0.3234370930630519
26514,228.0,4515038,0.3234341821419492
26515,1432.0,4515208,0.32342043647958546
26516,250.0,4515238,0.3234180108351045
26517,1692.0,4515470,0.3233992531321075
26518,1332.0,4515698,0.32338081989772444
26519,1045.0,4515829,0.32337022934796866
26520,250.0,4515856,0.32336804660601415
26521,609.0,4515919,0.3233629535987502
26522,611.0,4515983,0.3233577798322355
26523,621.0,4516073,0.3233505043631282
26524,1437.0,4516231,0.32333773226885804
26525,1043.0,4516391,0.32332479901661554
26526,1436.0,4516537,0.32331299787534695
26527,608.0,4516597,0.3233081482161445
26528,737.0,4516671,0.32330216706997955
26529,234.0,4516708,0.3232991765383917
26530,1576.0,4516921,0.3232819613134472
26531,648.0,4517019,0.3232740410014281
26532,653.0,4517093,0.32326806048624107
26533,1047.0,4517208,0.3232587666619385
26534,1396.0,4517556,0.3232306443690572
26535,625.0,4517634,0.32322434143215706
26536,1047.0,4517746,0.3232152912761673
26537,1321.0,4517917,0.3232014741160801
26538,653.0,4517992,0.3231954141444944
26539,1427.0,4518204,0.3231782852393212
26540,250.0,4518239,0.3231754574413431
26541,1337.0,4518375,0.32316446966120843
26542,1152.0,4518540,0.3231511394001052
26543,1859.0,4518755,0.32313377049098263
26544,1330.0,4518989,0.3231148677159547
26545,739.0,4519159,0.3231011356241673
26546,1336.0,4519292,0.32309039268866574
26547,1828.0,4519627,0.3230633349979488
26548,715.0,4519754,0.3230530778986113
26549,1425.0,4519905,0.3230408828735772
26550,2342.0,4520275,0.323011002970139
26551,242.0,4520305,0.32300858039639824
26552,617.0,4520378,0.32300268554285905
26553,629.0,4520452,0.32299671004770253
26554,1569.0,4520624,0.32298282148603863
26555,820.0,4520744,0.32297313214552237
26556,1941.0,4520961,0.3229556113261675
26557,1873.0,4521164,0.3229392217427311
26558,248.0,4521191,0.32293704191006845
26559,748.0,4521351,0.3229241246851217
26560,1706.0,4521528,0.32290983560696435
26561,1031.0,4521720,0.3228943363049018
26562,819.0,4521843,0.3228844074554748
26563,1346.0,4521991,0.32287246095191563
26564,1333.0,4522123,0.3228618063351731
26565,1041.0,4522277,0.32284937639335215
26566,1568.0,4522476,0.32283331503439633
26567,3025.0,4522957,0.32279449665740734
26568,1335.0,4523129,0.3227806167907335
26569,1191.0,4523262,0.32276988451230726
26570,1041.0,4523429,0.32275640914924275
26571,1039.0,4523602,0.322742450234664
26572,773.0,4523765,0.3227292987461347
26573,646.0,4523872,0.32272066585177844
26574,252.0,4523901,0.3227183261351397
26575,1434.0,4524071,0.3227046108960135
26576,2345.0,4524410,0.32267726283570813
26577,1701.0,4524660,0.32265709613447324
26578,738.0,4524733,0.3226512076954641
26579,812.0,4524892,0.3226383825632545
26580,1050.0,4525124,0.32261967007739123
26581,816.0,4525263,0.32260845923724263
26582,1333.0,4525409,0.3225966842419019
26583,605.0,4525479,0.3225910388486185
26584,250.0,4525507,0.32258878071896746
26585,619.0,4525591,0.322582006424855
26586,1913.0,4525841,0.32256184567696045
26587,1890.0,4526198,0.3225330583132863
26588,1700.0,4526381,0.32251830276155785
26589,1021.0,4526621,0.32249895224149205
26590,619.0,4526697,0.3224928248188434
26591,818.0,4526824,0.3224825858329188
26592,1427.0,4527011,0.32246751012254204
26593,641.0,4527144,0.3224567882547408
26594,1315.0,4527379,0.32243784447253926
26595,1032.0,4527572,0.32242228721991845
26596,1555.0,4527808,0.32240326486375437
26597,1328.0,4527992,0.3223884346528122
26598,1439.0,4528141,0.32237642590578286
26599,250.0,4528169,0.32237416927841733
26600,765.0,4528321,0.322361919291203
26601,244.0,4528354,0.3223592598160065
26602,1555.0,4528605,0.32233903240456346
26603,1423.0,4528829,0.3223209819219083
26604,1574.0,4529003,0.3223069612623918
26605,652.0,4529080,0.3223007569123281
26606,803.0,4529285,0.3222842394197336
26607,248.0,4529319,0.3222815000149983
26608,613.0,4529388,0.3222759407063765
26609,1331.0,4529525,0.3222649029430487
26610,1588.0,4529696,0.32225112641119946
26611,1689.0,4529915,0.32223348364279586
26612,1864.0,4530124,0.32221664738101996
26613,629.0,4530213,0.3222094781394767
26614,1343.0,4530384,0.3221957039769873
26615,1332.0,4530530,0.3221839440469402
26616,1924.0,4530743,0.32216678820655115
26617,1316.0,4530925,0.3221521299493313
26618,736.0,4530995,0.32214649233568093
26619,785.0,4531128,0.32213578114154484
26620,3003.0,4531723,0.3220878670018068
26621,623.0,4531788,0.3220826331158385
26622,606.0,4531858,0.32207699671837225
26623,1579.0,4532049,0.32206161790702664
26624,819.0,4532173,0.322051634150371
26625,752.0,4532298,0.3220415701927946
26626,798.0,4532439,0.32203021842610074
26627,2342.0,4532812,0.32200019050454853
26628,234.0,4532850,0.3219971315168862
26629,1042.0,4532993,0.32198562032375777
26630,251.0,4533020,0.32198344692788383
26631,1323.0,4533280,0.3219625186813903
26632,654.0,4533348,0.3219570453644112
26633,1871.0,4533612,0.32193579689796537
26634,1923.0,4533823,0.3219188152304494
26635,1426.0,4534027,0.32190239778746654
26636,1048.0,4534157,0.32189193612823225
26637,817.0,4534289,0.321881313868279
26638,1335.0,4534500,0.32186433507466744
26639,620.0,4534578,0.3218580587805421
26640,249.0,4534608,0.3218556448538514
26641,653.0,4534681,0.3218497710411964
26642,1058.0,4534791,0.3218409202930835
26643,1434.0,4534963,0.32182708142931676
26644,1430.0,4535170,0.32181042730669807
26645,1915.0,4535398,0.32179208463281744
26646,813.0,4535552,0.32177969587449395
26647,234.0,4535586,0.321776960758361
26648,2349.0,4535944,0.3217481630054881
26649,1045.0,4536082,0.32173706288395315
26650,1340.0,4536227,0.3217254001253529
26651,1149.0,4536366,0.32171422036054914
26652,635.0,4536440,0.32170826870178076
26653,250.0,4536469,0.32170593632499567
26654,1565.0,4536657,0.3216908164994149
26655,1047.0,4536796,0.3216796379363713
26656,771.0,4536928,0.32166902268214365
26657,760.0,4537047,0.3216594531698685
26658,605.0,4537121,0.3216535025242838
26659,1577.0,4537304,0.32163878721131717
26660,1689.0,4537479,0.32162471582042973
26661,1709.0,4537674,0.3216090369957459
26662,244.0,4537707,0.32160638373180345
26663,1864.0,4537913,0.32158982142745157
26664,1348.0,4538062,0.3215778424282145
26665,1044.0,4538215,0.3215655423094438
26666,601.0,4538306,0.3215582267756552
26667,1155.0,4538471,0.32154496277071304
26668,1315.0,4538692,0.32152719790005607
26669,763.0,4538847,0.3215147389609687
26670,761.0,4539028,0.3215001907463662
26671,617.0,4539110,0.32149360005918587
26672,245.0,4539138,0.3214913496115805
26673,610.0,4539199,0.3214864469052685
26674,2345.0,4539538,0.32145920207999956
26675,1423.0,4539768,0.32144071870496915
